region_code,weather_param,year, key, value 
Scottland,MeanTemp,1914,Jun,11.6
Scottland,MeanTemp,1914,Jul,13
Scottland,MeanTemp,1914,Aug,13.1
Scottland,MeanTemp,1914,Sept,10.7
Scottland,MeanTemp,1914,Oct,8.2
Scottland,MeanTemp,1914,Nov,4.7
Scottland,MeanTemp,1914,Dec,1.8
Scottland,MeanTemp,1915,Jan,1.8
Scottland,MeanTemp,1915,Feb,2.1
Scottland,MeanTemp,1915,Mar,3.2
Scottland,MeanTemp,1915,Apr,5.7
Scottland,MeanTemp,1915,May,7.4
Scottland,MeanTemp,1915,Jun,11.2
Scottland,MeanTemp,1915,Jul,12
Scottland,MeanTemp,1915,Aug,12.7
Scottland,MeanTemp,1915,Sept,10.8
Scottland,MeanTemp,1915,Oct,7.3
Scottland,MeanTemp,1915,Nov,1.7
Scottland,MeanTemp,1915,Dec,1.8
Scottland,MeanTemp,1916,Jan,5.1
Scottland,MeanTemp,1916,Feb,1.7
Scottland,MeanTemp,1916,Mar,1.3
Scottland,MeanTemp,1916,Apr,5.7
Scottland,MeanTemp,1916,May,8
Scottland,MeanTemp,1916,Jun,9.5
Scottland,MeanTemp,1916,Jul,12.6
Scottland,MeanTemp,1916,Aug,13
Scottland,MeanTemp,1916,Sept,10.6
Scottland,MeanTemp,1916,Oct,7.5
Scottland,MeanTemp,1916,Nov,5.7
Scottland,MeanTemp,1916,Dec,2
Scottland,MeanTemp,1917,Jan,0.7
Scottland,MeanTemp,1917,Feb,1.2
Scottland,MeanTemp,1917,Mar,1.7
Scottland,MeanTemp,1917,Apr,3.1
Scottland,MeanTemp,1917,May,8.6
Scottland,MeanTemp,1917,Jun,11.1
Scottland,MeanTemp,1917,Jul,13.2
Scottland,MeanTemp,1917,Aug,13.4
Scottland,MeanTemp,1917,Sept,11
Scottland,MeanTemp,1917,Oct,5
Scottland,MeanTemp,1917,Nov,5.8
Scottland,MeanTemp,1917,Dec,1.7
Scottland,MeanTemp,1918,Jan,1.1
Scottland,MeanTemp,1918,Feb,4.6
Scottland,MeanTemp,1918,Mar,3.8
Scottland,MeanTemp,1918,Apr,4.9
Scottland,MeanTemp,1918,May,9.9
Scottland,MeanTemp,1918,Jun,10.6
Scottland,MeanTemp,1918,Jul,12.4
Scottland,MeanTemp,1918,Aug,13
Scottland,MeanTemp,1918,Sept,8
Scottland,MeanTemp,1918,Oct,7.3
Scottland,MeanTemp,1918,Nov,3.9
Scottland,MeanTemp,1918,Dec,3.8
Scottland,MeanTemp,1919,Jan,1.8
Scottland,MeanTemp,1919,Feb,0.2
Scottland,MeanTemp,1919,Mar,1.1
Scottland,MeanTemp,1919,Apr,5.2
Scottland,MeanTemp,1919,May,10.3
Scottland,MeanTemp,1919,Jun,10.7
Scottland,MeanTemp,1919,Jul,11.8
Scottland,MeanTemp,1919,Aug,12.1
Scottland,MeanTemp,1919,Sept,10
Scottland,MeanTemp,1919,Oct,6.8
Scottland,MeanTemp,1919,Nov,1.1
Scottland,MeanTemp,1919,Dec,2.6
Scottland,MeanTemp,1920,Jan,2.4
Scottland,MeanTemp,1920,Feb,4.1
Scottland,MeanTemp,1920,Mar,4.5
Scottland,MeanTemp,1920,Apr,5.2
Scottland,MeanTemp,1920,May,8.6
Scottland,MeanTemp,1920,Jun,11.5
Scottland,MeanTemp,1920,Jul,11.4
Scottland,MeanTemp,1920,Aug,11.3
Scottland,MeanTemp,1920,Sept,10.3
Scottland,MeanTemp,1920,Oct,8.7
Scottland,MeanTemp,1920,Nov,6.3
Scottland,MeanTemp,1920,Dec,2.6
Scottland,MeanTemp,1921,Jan,4
Scottland,MeanTemp,1921,Feb,3.8
Scottland,MeanTemp,1921,Mar,4.2
Scottland,MeanTemp,1921,Apr,6.2
Scottland,MeanTemp,1921,May,8.4
Scottland,MeanTemp,1921,Jun,11.3
Scottland,MeanTemp,1921,Jul,13.6
Scottland,MeanTemp,1921,Aug,11.5
Scottland,MeanTemp,1921,Sept,10.9
Scottland,MeanTemp,1921,Oct,9.9
Scottland,MeanTemp,1921,Nov,3.6
Scottland,MeanTemp,1921,Dec,4.9
Scottland,MeanTemp,1922,Jan,1.9
Scottland,MeanTemp,1922,Feb,2.6
Scottland,MeanTemp,1922,Mar,3.4
Scottland,MeanTemp,1922,Apr,3.3
Scottland,MeanTemp,1922,May,8.6
Scottland,MeanTemp,1922,Jun,10.2
Scottland,MeanTemp,1922,Jul,10.7
Scottland,MeanTemp,1922,Aug,10.8
Scottland,MeanTemp,1922,Sept,9.5
Scottland,MeanTemp,1922,Oct,6.7
Scottland,MeanTemp,1922,Nov,4.9
Scottland,MeanTemp,1922,Dec,4
Scottland,MeanTemp,1923,Jan,4.6
Scottland,MeanTemp,1923,Feb,3.2
Scottland,MeanTemp,1923,Mar,4.7
Scottland,MeanTemp,1923,Apr,4.8
Scottland,MeanTemp,1923,May,6.2
Scottland,MeanTemp,1923,Jun,9.7
Scottland,MeanTemp,1923,Jul,13.4
Scottland,MeanTemp,1923,Aug,11.7
Scottland,MeanTemp,1923,Sept,9.5
Scottland,MeanTemp,1923,Oct,7.2
Scottland,MeanTemp,1923,Nov,2.1
Scottland,MeanTemp,1923,Dec,2.3
Scottland,MeanTemp,1924,Jan,3.1
Scottland,MeanTemp,1924,Feb,2.8
Scottland,MeanTemp,1924,Mar,1.9
Scottland,MeanTemp,1924,Apr,4.8
Scottland,MeanTemp,1924,May,7.6
Scottland,MeanTemp,1924,Jun,10.4
Scottland,MeanTemp,1924,Jul,12.3
Scottland,MeanTemp,1924,Aug,11.8
Scottland,MeanTemp,1924,Sept,10
Scottland,MeanTemp,1924,Oct,7.6
Scottland,MeanTemp,1924,Nov,5.9
Scottland,MeanTemp,1924,Dec,5.6
Scottland,MeanTemp,1925,Jan,3.8
Scottland,MeanTemp,1925,Feb,2.5
Scottland,MeanTemp,1925,Mar,3.3
Scottland,MeanTemp,1925,Apr,5
Scottland,MeanTemp,1925,May,8.6
Scottland,MeanTemp,1925,Jun,11.9
Scottland,MeanTemp,1925,Jul,13.8
Scottland,MeanTemp,1925,Aug,12.7
Scottland,MeanTemp,1925,Sept,9
Scottland,MeanTemp,1925,Oct,8
Scottland,MeanTemp,1925,Nov,2.8
Scottland,MeanTemp,1925,Dec,0.8
Scottland,MeanTemp,1926,Jan,3.4
Scottland,MeanTemp,1926,Feb,3.9
Scottland,MeanTemp,1926,Mar,4.4
Scottland,MeanTemp,1926,Apr,7
Scottland,MeanTemp,1926,May,7.5
Scottland,MeanTemp,1926,Jun,11.1
Scottland,MeanTemp,1926,Jul,13.7
Scottland,MeanTemp,1926,Aug,13.1
Scottland,MeanTemp,1926,Sept,10.8
Scottland,MeanTemp,1926,Oct,5.2
Scottland,MeanTemp,1926,Nov,3.8
Scottland,MeanTemp,1926,Dec,3.6
Scottland,MeanTemp,1927,Jan,2.9
Scottland,MeanTemp,1927,Feb,3.3
Scottland,MeanTemp,1927,Mar,4.9
Scottland,MeanTemp,1927,Apr,4.9
Scottland,MeanTemp,1927,May,7.2
Scottland,MeanTemp,1927,Jun,8.9
Scottland,MeanTemp,1927,Jul,13.5
Scottland,MeanTemp,1927,Aug,12.9
Scottland,MeanTemp,1927,Sept,9.5
Scottland,MeanTemp,1927,Oct,7.8
Scottland,MeanTemp,1927,Nov,4.3
Scottland,MeanTemp,1927,Dec,0.6
Scottland,MeanTemp,1928,Jan,3.2
Scottland,MeanTemp,1928,Feb,3.5
Scottland,MeanTemp,1928,Mar,3.5
Scottland,MeanTemp,1928,Apr,5.9
Scottland,MeanTemp,1928,May,8.4
Scottland,MeanTemp,1928,Jun,9.1
Scottland,MeanTemp,1928,Jul,11.8
Scottland,MeanTemp,1928,Aug,12.2
Scottland,MeanTemp,1928,Sept,9.7
Scottland,MeanTemp,1928,Oct,7.5
Scottland,MeanTemp,1928,Nov,5.4
Scottland,MeanTemp,1928,Dec,2.6
Scottland,MeanTemp,1929,Jan,0.3
Scottland,MeanTemp,1929,Feb,0.4
Scottland,MeanTemp,1929,Mar,5.2
Scottland,MeanTemp,1929,Apr,4.5
Scottland,MeanTemp,1929,May,8.7
Scottland,MeanTemp,1929,Jun,10.3
Scottland,MeanTemp,1929,Jul,12.6
Scottland,MeanTemp,1929,Aug,11.9
Scottland,MeanTemp,1929,Sept,11.5
Scottland,MeanTemp,1929,Oct,6.8
Scottland,MeanTemp,1929,Nov,4.7
Scottland,MeanTemp,1929,Dec,3.6
Scottland,MeanTemp,1930,Jan,2.8
Scottland,MeanTemp,1930,Feb,0.7
Scottland,MeanTemp,1930,Mar,2.4
Scottland,MeanTemp,1930,Apr,6.1
Scottland,MeanTemp,1930,May,8.1
Scottland,MeanTemp,1930,Jun,12
Scottland,MeanTemp,1930,Jul,12.6
Scottland,MeanTemp,1930,Aug,12.7
Scottland,MeanTemp,1930,Sept,10.8
Scottland,MeanTemp,1930,Oct,7.8
Scottland,MeanTemp,1930,Nov,3.5
Scottland,MeanTemp,1930,Dec,3.2
Scottland,MeanTemp,1931,Jan,1.9
Scottland,MeanTemp,1931,Feb,2
Scottland,MeanTemp,1931,Mar,1.8
Scottland,MeanTemp,1931,Apr,5.4
Scottland,MeanTemp,1931,May,8.7
Scottland,MeanTemp,1931,Jun,10.2
Scottland,MeanTemp,1931,Jul,12.6
Scottland,MeanTemp,1931,Aug,11.7
Scottland,MeanTemp,1931,Sept,9.7
Scottland,MeanTemp,1931,Oct,7.3
Scottland,MeanTemp,1931,Nov,6.1
Scottland,MeanTemp,1931,Dec,4.9
Scottland,MeanTemp,1932,Jan,4.9
Scottland,MeanTemp,1932,Feb,3.6
Scottland,MeanTemp,1932,Mar,3.6
Scottland,MeanTemp,1932,Apr,4.3
Scottland,MeanTemp,1932,May,7.9
Scottland,MeanTemp,1932,Jun,11.5
Scottland,MeanTemp,1932,Jul,13
Scottland,MeanTemp,1932,Aug,13.1
Scottland,MeanTemp,1932,Sept,9.9
Scottland,MeanTemp,1932,Oct,6.3
Scottland,MeanTemp,1932,Nov,4.6
Scottland,MeanTemp,1932,Dec,4.1
Scottland,MeanTemp,1933,Jan,1.4
Scottland,MeanTemp,1933,Feb,2.3
Scottland,MeanTemp,1933,Mar,5.3
Scottland,MeanTemp,1933,Apr,6.9
Scottland,MeanTemp,1933,May,9
Scottland,MeanTemp,1933,Jun,12.9
Scottland,MeanTemp,1933,Jul,14.8
Scottland,MeanTemp,1933,Aug,13.8
Scottland,MeanTemp,1933,Sept,12
Scottland,MeanTemp,1933,Oct,8
Scottland,MeanTemp,1933,Nov,4.3
Scottland,MeanTemp,1933,Dec,2.6
Scottland,MeanTemp,1934,Jan,4
Scottland,MeanTemp,1934,Feb,4.5
Scottland,MeanTemp,1934,Mar,2.9
Scottland,MeanTemp,1934,Apr,4.9
Scottland,MeanTemp,1934,May,8.2
Scottland,MeanTemp,1934,Jun,11.7
Scottland,MeanTemp,1934,Jul,14.5
Scottland,MeanTemp,1934,Aug,12.5
Scottland,MeanTemp,1934,Sept,11.4
Scottland,MeanTemp,1934,Oct,7.5
Scottland,MeanTemp,1934,Nov,4.3
Scottland,MeanTemp,1934,Dec,5.6
Scottland,MeanTemp,1935,Jan,3.5
Scottland,MeanTemp,1935,Feb,3.1
Scottland,MeanTemp,1935,Mar,4.9
Scottland,MeanTemp,1935,Apr,5.4
Scottland,MeanTemp,1935,May,7.9
Scottland,MeanTemp,1935,Jun,11.4
Scottland,MeanTemp,1935,Jul,13.3
Scottland,MeanTemp,1935,Aug,13.4
Scottland,MeanTemp,1935,Sept,10.3
Scottland,MeanTemp,1935,Oct,6.9
Scottland,MeanTemp,1935,Nov,4.4
Scottland,MeanTemp,1935,Dec,0.9
Scottland,MeanTemp,1936,Jan,1.1
Scottland,MeanTemp,1936,Feb,1.2
Scottland,MeanTemp,1936,Mar,4.6
Scottland,MeanTemp,1936,Apr,4.5
Scottland,MeanTemp,1936,May,9
Scottland,MeanTemp,1936,Jun,11.8
Scottland,MeanTemp,1936,Jul,13
Scottland,MeanTemp,1936,Aug,13.4
Scottland,MeanTemp,1936,Sept,11.5
Scottland,MeanTemp,1936,Oct,7.6
Scottland,MeanTemp,1936,Nov,4.1
Scottland,MeanTemp,1936,Dec,3.7
Scottland,MeanTemp,1937,Jan,3.5
Scottland,MeanTemp,1937,Feb,2.1
Scottland,MeanTemp,1937,Mar,1
Scottland,MeanTemp,1937,Apr,6.7
Scottland,MeanTemp,1937,May,9.5
Scottland,MeanTemp,1937,Jun,11
Scottland,MeanTemp,1937,Jul,12.7
Scottland,MeanTemp,1937,Aug,13.2
Scottland,MeanTemp,1937,Sept,10.5
Scottland,MeanTemp,1937,Oct,7.9
Scottland,MeanTemp,1937,Nov,4.4
Scottland,MeanTemp,1937,Dec,1.1
Scottland,MeanTemp,1938,Jan,3.6
Scottland,MeanTemp,1938,Feb,3.3
Scottland,MeanTemp,1938,Mar,7
Scottland,MeanTemp,1938,Apr,6.3
Scottland,MeanTemp,1938,May,7.9
Scottland,MeanTemp,1938,Jun,10.7
Scottland,MeanTemp,1938,Jul,12.2
Scottland,MeanTemp,1938,Aug,13
Scottland,MeanTemp,1938,Sept,11.2
Scottland,MeanTemp,1938,Oct,8.2
Scottland,MeanTemp,1938,Nov,6.3
Scottland,MeanTemp,1938,Dec,2.9
Scottland,MeanTemp,1939,Jan,1.3
Scottland,MeanTemp,1939,Feb,4.3
Scottland,MeanTemp,1939,Mar,4.2
Scottland,MeanTemp,1939,Apr,5.8
Scottland,MeanTemp,1939,May,9.1
Scottland,MeanTemp,1939,Jun,11.7
Scottland,MeanTemp,1939,Jul,12.3
Scottland,MeanTemp,1939,Aug,13.6
Scottland,MeanTemp,1939,Sept,11.5
Scottland,MeanTemp,1939,Oct,6.5
Scottland,MeanTemp,1939,Nov,5.7
Scottland,MeanTemp,1939,Dec,2.6
Scottland,MeanTemp,1940,Jan,-1
Scottland,MeanTemp,1940,Feb,1.4
Scottland,MeanTemp,1940,Mar,3.5
Scottland,MeanTemp,1940,Apr,5.7
Scottland,MeanTemp,1940,May,10.2
Scottland,MeanTemp,1940,Jun,13.5
Scottland,MeanTemp,1940,Jul,12
Scottland,MeanTemp,1940,Aug,12.2
Scottland,MeanTemp,1940,Sept,9.5
Scottland,MeanTemp,1940,Oct,7.7
Scottland,MeanTemp,1940,Nov,4.7
Scottland,MeanTemp,1940,Dec,2.8
Scottland,MeanTemp,1941,Jan,-1.1
Scottland,MeanTemp,1941,Feb,1
Scottland,MeanTemp,1941,Mar,2.4
Scottland,MeanTemp,1941,Apr,4.3
Scottland,MeanTemp,1941,May,7.4
Scottland,MeanTemp,1941,Jun,11.6
Scottland,MeanTemp,1941,Jul,13.4
Scottland,MeanTemp,1941,Aug,11.9
Scottland,MeanTemp,1941,Sept,12.5
Scottland,MeanTemp,1941,Oct,8
Scottland,MeanTemp,1941,Nov,4.7
Scottland,MeanTemp,1941,Dec,4.3
Scottland,MeanTemp,1942,Jan,0.8
Scottland,MeanTemp,1942,Feb,0.2
Scottland,MeanTemp,1942,Mar,2.7
Scottland,MeanTemp,1942,Apr,6.6
Scottland,MeanTemp,1942,May,8.2
Scottland,MeanTemp,1942,Jun,10.5
Scottland,MeanTemp,1942,Jul,12.3
Scottland,MeanTemp,1942,Aug,13
Scottland,MeanTemp,1942,Sept,10.4
Scottland,MeanTemp,1942,Oct,7.7
Scottland,MeanTemp,1942,Nov,4.2
Scottland,MeanTemp,1942,Dec,4.8
Scottland,MeanTemp,1943,Jan,2.6
Scottland,MeanTemp,1943,Feb,4.6
Scottland,MeanTemp,1943,Mar,5.2
Scottland,MeanTemp,1943,Apr,7.4
Scottland,MeanTemp,1943,May,8.6
Scottland,MeanTemp,1943,Jun,11.4
Scottland,MeanTemp,1943,Jul,12.6
Scottland,MeanTemp,1943,Aug,11.7
Scottland,MeanTemp,1943,Sept,10.3
Scottland,MeanTemp,1943,Oct,8.9
Scottland,MeanTemp,1943,Nov,4.7
Scottland,MeanTemp,1943,Dec,3.1
Scottland,MeanTemp,1944,Jan,4.1
Scottland,MeanTemp,1944,Feb,2.4
Scottland,MeanTemp,1944,Mar,3.8
Scottland,MeanTemp,1944,Apr,7.4
Scottland,MeanTemp,1944,May,8.2
Scottland,MeanTemp,1944,Jun,10.7
Scottland,MeanTemp,1944,Jul,13.4
Scottland,MeanTemp,1944,Aug,13.6
Scottland,MeanTemp,1944,Sept,9.6
Scottland,MeanTemp,1944,Oct,7.1
Scottland,MeanTemp,1944,Nov,3.3
Scottland,MeanTemp,1944,Dec,2.8
Scottland,MeanTemp,1945,Jan,-1.1
Scottland,MeanTemp,1945,Feb,4.5
Scottland,MeanTemp,1945,Mar,6.6
Scottland,MeanTemp,1945,Apr,6.9
Scottland,MeanTemp,1945,May,8.7
Scottland,MeanTemp,1945,Jun,11.4
Scottland,MeanTemp,1945,Jul,13.8
Scottland,MeanTemp,1945,Aug,13.2
Scottland,MeanTemp,1945,Sept,11.9
Scottland,MeanTemp,1945,Oct,9.3
Scottland,MeanTemp,1945,Nov,6
Scottland,MeanTemp,1945,Dec,3.9
Scottland,MeanTemp,1946,Jan,2.1
Scottland,MeanTemp,1946,Feb,3.3
Scottland,MeanTemp,1946,Mar,3.8
Scottland,MeanTemp,1946,Apr,7.1
Scottland,MeanTemp,1946,May,8.7
Scottland,MeanTemp,1946,Jun,10.6
Scottland,MeanTemp,1946,Jul,12.8
Scottland,MeanTemp,1946,Aug,11.6
Scottland,MeanTemp,1946,Sept,11.2
Scottland,MeanTemp,1946,Oct,7.2
Scottland,MeanTemp,1946,Nov,5.4
Scottland,MeanTemp,1946,Dec,2.1
Scottland,MeanTemp,1947,Jan,1.6
Scottland,MeanTemp,1947,Feb,-2.4
Scottland,MeanTemp,1947,Mar,0.2
Scottland,MeanTemp,1947,Apr,5.6
Scottland,MeanTemp,1947,May,9.7
Scottland,MeanTemp,1947,Jun,11.7
Scottland,MeanTemp,1947,Jul,13.4
Scottland,MeanTemp,1947,Aug,15.4
Scottland,MeanTemp,1947,Sept,11.2
Scottland,MeanTemp,1947,Oct,9
Scottland,MeanTemp,1947,Nov,4.5
Scottland,MeanTemp,1947,Dec,3.4
Scottland,MeanTemp,1948,Jan,1.6
Scottland,MeanTemp,1948,Feb,3
Scottland,MeanTemp,1948,Mar,6.2
Scottland,MeanTemp,1948,Apr,6.5
Scottland,MeanTemp,1948,May,8.5
Scottland,MeanTemp,1948,Jun,10.9
Scottland,MeanTemp,1948,Jul,12.8
Scottland,MeanTemp,1948,Aug,11.8
Scottland,MeanTemp,1948,Sept,10.7
Scottland,MeanTemp,1948,Oct,7.5
Scottland,MeanTemp,1948,Nov,6
Scottland,MeanTemp,1948,Dec,4.2
Scottland,MeanTemp,1949,Jan,3.6
Scottland,MeanTemp,1949,Feb,4
Scottland,MeanTemp,1949,Mar,3.5
Scottland,MeanTemp,1949,Apr,7
Scottland,MeanTemp,1949,May,8.5
Scottland,MeanTemp,1949,Jun,11.6
Scottland,MeanTemp,1949,Jul,13.5
Scottland,MeanTemp,1949,Aug,13.2
Scottland,MeanTemp,1949,Sept,12.5
Scottland,MeanTemp,1949,Oct,9.2
Scottland,MeanTemp,1949,Nov,5.2
Scottland,MeanTemp,1949,Dec,3.2
Scottland,MeanTemp,1950,Jan,3.5
Scottland,MeanTemp,1950,Feb,2
Scottland,MeanTemp,1950,Mar,5.4
Scottland,MeanTemp,1950,Apr,4.8
Scottland,MeanTemp,1950,May,8.6
Scottland,MeanTemp,1950,Jun,12.3
Scottland,MeanTemp,1950,Jul,13
Scottland,MeanTemp,1950,Aug,12.8
Scottland,MeanTemp,1950,Sept,9.9
Scottland,MeanTemp,1950,Oct,7.5
Scottland,MeanTemp,1950,Nov,3.3
Scottland,MeanTemp,1950,Dec,-0.1
Scottland,MeanTemp,1951,Jan,1.6
Scottland,MeanTemp,1951,Feb,1.3
Scottland,MeanTemp,1951,Mar,1.9
Scottland,MeanTemp,1951,Apr,3.8
Scottland,MeanTemp,1951,May,7.4
Scottland,MeanTemp,1951,Jun,10.6
Scottland,MeanTemp,1951,Jul,12.8
Scottland,MeanTemp,1951,Aug,11.9
Scottland,MeanTemp,1951,Sept,11.1
Scottland,MeanTemp,1951,Oct,8.7
Scottland,MeanTemp,1951,Nov,6
Scottland,MeanTemp,1951,Dec,3.6
Scottland,MeanTemp,1952,Jan,-0.1
Scottland,MeanTemp,1952,Feb,2.2
Scottland,MeanTemp,1952,Mar,4.4
Scottland,MeanTemp,1952,Apr,7.2
Scottland,MeanTemp,1952,May,10.1
Scottland,MeanTemp,1952,Jun,10.3
Scottland,MeanTemp,1952,Jul,13
Scottland,MeanTemp,1952,Aug,12.4
Scottland,MeanTemp,1952,Sept,8.5
Scottland,MeanTemp,1952,Oct,6.7
Scottland,MeanTemp,1952,Nov,2.4
Scottland,MeanTemp,1952,Dec,2
Scottland,MeanTemp,1953,Jan,3.3
Scottland,MeanTemp,1953,Feb,3.6
Scottland,MeanTemp,1953,Mar,4.8
Scottland,MeanTemp,1953,Apr,4.5
Scottland,MeanTemp,1953,May,9.7
Scottland,MeanTemp,1953,Jun,12
Scottland,MeanTemp,1953,Jul,12.5
Scottland,MeanTemp,1953,Aug,12.8
Scottland,MeanTemp,1953,Sept,11.7
Scottland,MeanTemp,1953,Oct,8.6
Scottland,MeanTemp,1953,Nov,6.5
Scottland,MeanTemp,1953,Dec,4.7
Scottland,MeanTemp,1954,Jan,2.3
Scottland,MeanTemp,1954,Feb,1
Scottland,MeanTemp,1954,Mar,3.3
Scottland,MeanTemp,1954,Apr,5.9
Scottland,MeanTemp,1954,May,9
Scottland,MeanTemp,1954,Jun,10.8
Scottland,MeanTemp,1954,Jul,11.4
Scottland,MeanTemp,1954,Aug,11.8
Scottland,MeanTemp,1954,Sept,9.4
Scottland,MeanTemp,1954,Oct,8.3
Scottland,MeanTemp,1954,Nov,4.5
Scottland,MeanTemp,1954,Dec,4.3
Scottland,MeanTemp,1955,Jan,0.7
Scottland,MeanTemp,1955,Feb,-1
Scottland,MeanTemp,1955,Mar,2.1
Scottland,MeanTemp,1955,Apr,7.2
Scottland,MeanTemp,1955,May,7.1
Scottland,MeanTemp,1955,Jun,10.9
Scottland,MeanTemp,1955,Jul,14.5
Scottland,MeanTemp,1955,Aug,14.6
Scottland,MeanTemp,1955,Sept,11.8
Scottland,MeanTemp,1955,Oct,6.9
Scottland,MeanTemp,1955,Nov,6.2
Scottland,MeanTemp,1955,Dec,2.8
Scottland,MeanTemp,1956,Jan,1.3
Scottland,MeanTemp,1956,Feb,0.4
Scottland,MeanTemp,1956,Mar,4.4
Scottland,MeanTemp,1956,Apr,4.8
Scottland,MeanTemp,1956,May,9.2
Scottland,MeanTemp,1956,Jun,10.3
Scottland,MeanTemp,1956,Jul,12.5
Scottland,MeanTemp,1956,Aug,10.4
Scottland,MeanTemp,1956,Sept,11.4
Scottland,MeanTemp,1956,Oct,7.7
Scottland,MeanTemp,1956,Nov,5.3
Scottland,MeanTemp,1956,Dec,4.7
Scottland,MeanTemp,1957,Jan,3.5
Scottland,MeanTemp,1957,Feb,2.1
Scottland,MeanTemp,1957,Mar,6.5
Scottland,MeanTemp,1957,Apr,6.6
Scottland,MeanTemp,1957,May,8
Scottland,MeanTemp,1957,Jun,11.5
Scottland,MeanTemp,1957,Jul,12.7
Scottland,MeanTemp,1957,Aug,12.4
Scottland,MeanTemp,1957,Sept,9.4
Scottland,MeanTemp,1957,Oct,8.3
Scottland,MeanTemp,1957,Nov,5.2
Scottland,MeanTemp,1957,Dec,3.3
Scottland,MeanTemp,1958,Jan,1.3
Scottland,MeanTemp,1958,Feb,1.5
Scottland,MeanTemp,1958,Mar,1.3
Scottland,MeanTemp,1958,Apr,5.5
Scottland,MeanTemp,1958,May,7.4
Scottland,MeanTemp,1958,Jun,10.9
Scottland,MeanTemp,1958,Jul,12.9
Scottland,MeanTemp,1958,Aug,12.8
Scottland,MeanTemp,1958,Sept,12.6
Scottland,MeanTemp,1958,Oct,8.8
Scottland,MeanTemp,1958,Nov,5.2
Scottland,MeanTemp,1958,Dec,2.5
Scottland,MeanTemp,1959,Jan,-0.4
Scottland,MeanTemp,1959,Feb,3
Scottland,MeanTemp,1959,Mar,5.1
Scottland,MeanTemp,1959,Apr,6.5
Scottland,MeanTemp,1959,May,10
Scottland,MeanTemp,1959,Jun,11.8
Scottland,MeanTemp,1959,Jul,13.3
Scottland,MeanTemp,1959,Aug,14
Scottland,MeanTemp,1959,Sept,11.7
Scottland,MeanTemp,1959,Oct,10.1
Scottland,MeanTemp,1959,Nov,5.5
Scottland,MeanTemp,1959,Dec,3.4
Scottland,MeanTemp,1960,Jan,1.9
Scottland,MeanTemp,1960,Feb,0.9
Scottland,MeanTemp,1960,Mar,4.2
Scottland,MeanTemp,1960,Apr,7.1
Scottland,MeanTemp,1960,May,10.2
Scottland,MeanTemp,1960,Jun,12.9
Scottland,MeanTemp,1960,Jul,12.4
Scottland,MeanTemp,1960,Aug,12.3
Scottland,MeanTemp,1960,Sept,10.4
Scottland,MeanTemp,1960,Oct,8.2
Scottland,MeanTemp,1960,Nov,4.5
Scottland,MeanTemp,1960,Dec,1.7
Scottland,MeanTemp,1961,Jan,1.7
Scottland,MeanTemp,1961,Feb,4.5
Scottland,MeanTemp,1961,Mar,6.7
Scottland,MeanTemp,1961,Apr,6.7
Scottland,MeanTemp,1961,May,8.5
Scottland,MeanTemp,1961,Jun,10.9
Scottland,MeanTemp,1961,Jul,11.8
Scottland,MeanTemp,1961,Aug,12
Scottland,MeanTemp,1961,Sept,11.6
Scottland,MeanTemp,1961,Oct,8.3
Scottland,MeanTemp,1961,Nov,4
Scottland,MeanTemp,1961,Dec,0.7
Scottland,MeanTemp,1962,Jan,2.8
Scottland,MeanTemp,1962,Feb,3
Scottland,MeanTemp,1962,Mar,1
Scottland,MeanTemp,1962,Apr,5.3
Scottland,MeanTemp,1962,May,7.9
Scottland,MeanTemp,1962,Jun,11.1
Scottland,MeanTemp,1962,Jul,11.4
Scottland,MeanTemp,1962,Aug,11.2
Scottland,MeanTemp,1962,Sept,9.8
Scottland,MeanTemp,1962,Oct,8.9
Scottland,MeanTemp,1962,Nov,3.9
Scottland,MeanTemp,1962,Dec,2.7
Scottland,MeanTemp,1963,Jan,-1.1
Scottland,MeanTemp,1963,Feb,-1.2
Scottland,MeanTemp,1963,Mar,4.1
Scottland,MeanTemp,1963,Apr,5.9
Scottland,MeanTemp,1963,May,7.6
Scottland,MeanTemp,1963,Jun,11.8
Scottland,MeanTemp,1963,Jul,12
Scottland,MeanTemp,1963,Aug,11.4
Scottland,MeanTemp,1963,Sept,10.4
Scottland,MeanTemp,1963,Oct,8.3
Scottland,MeanTemp,1963,Nov,4.6
Scottland,MeanTemp,1963,Dec,2.4
Scottland,MeanTemp,1964,Jan,3.8
Scottland,MeanTemp,1964,Feb,3.1
Scottland,MeanTemp,1964,Mar,3.1
Scottland,MeanTemp,1964,Apr,6.5
Scottland,MeanTemp,1964,May,9.8
Scottland,MeanTemp,1964,Jun,10.7
Scottland,MeanTemp,1964,Jul,12.3
Scottland,MeanTemp,1964,Aug,11.7
Scottland,MeanTemp,1964,Sept,10.7
Scottland,MeanTemp,1964,Oct,7.3
Scottland,MeanTemp,1964,Nov,5.3
Scottland,MeanTemp,1964,Dec,2
Scottland,MeanTemp,1965,Jan,1.3
Scottland,MeanTemp,1965,Feb,2.4
Scottland,MeanTemp,1965,Mar,2.9
Scottland,MeanTemp,1965,Apr,5.7
Scottland,MeanTemp,1965,May,8.5
Scottland,MeanTemp,1965,Jun,11.5
Scottland,MeanTemp,1965,Jul,10.5
Scottland,MeanTemp,1965,Aug,11.6
Scottland,MeanTemp,1965,Sept,10.1
Scottland,MeanTemp,1965,Oct,8.6
